time,open,high,low,close,volume
2020-03-11 12:00,1.13291,1.13513,1.13254,1.13390,13507
2020-03-11 13:00,1.13391,1.13517,1.13308,1.13449,11540
2020-03-11 14:00,1.13449,1.13483,1.13067,1.13070,13825
2020-03-11 15:00,1.13068,1.13090,1.12573,1.12801,15961
2020-03-11 16:00,1.12800,1.12807,1.12602,1.12688,13737
2020-03-11 17:00,1.12687,1.12884,1.12666,1.12846,9893
2020-03-11 18:00,1.12846,1.12880,1.12718,1.12818,7622
2020-03-11 19:00,1.12817,1.12830,1.12686,1.12726,9797
2020-03-11 20:00,1.12726,1.12798,1.12674,1.12682,2871
2020-03-11 21:00,1.12682,1.12688,1.12501,1.12607,1262
2020-03-11 22:00,1.12604,1.12667,1.12542,1.12584,3143
2020-03-11 23:00,1.12585,1.12631,1.12540,1.12611,2728
2020-03-12 00:00,1.12612,1.12761,1.12593,1.12714,3244
2020-03-12 01:00,1.12714,1.13336,1.12660,1.13190,14031
2020-03-12 02:00,1.13190,1.13318,1.13054,1.13208,9583
2020-03-12 03:00,1.13207,1.13208,1.13075,1.13130,4803
2020-03-12 04:00,1.13131,1.13134,1.12855,1.12957,6284
2020-03-12 05:00,1.12957,1.12991,1.12910,1.12930,3572
2020-03-12 06:00,1.12930,1.12975,1.12855,1.12926,5113
2020-03-12 07:00,1.12926,1.13195,1.12890,1.13120,12327
2020-03-12 08:00,1.13116,1.13129,1.12536,1.12675,11935
2020-03-12 09:00,1.12675,1.12776,1.12372,1.12444,10195
2020-03-12 10:00,1.12444,1.12458,1.12273,1.12334,10311
2020-03-12 11:00,1.12335,1.12427,1.12115,1.12370,9197
2020-03-12 12:00,1.12373,1.13013,1.11977,1.12150,24358
2020-03-12 13:00,1.12147,1.12532,1.12104,1.12391,17669
2020-03-12 14:00,1.12392,1.12392,1.11317,1.11448,23291
2020-03-12 15:00,1.11444,1.11487,1.10803,1.10814,23287
2020-03-12 16:00,1.10817,1.11640,1.10550,1.11461,22470
2020-03-12 17:00,1.11460,1.11963,1.11438,1.11854,17323
2020-03-12 18:00,1.11855,1.12166,1.11634,1.11773,9236
2020-03-12 19:00,1.11772,1.12018,1.11706,1.11806,8029
2020-03-12 20:00,1.11803,1.12263,1.11599,1.11848,6621
2020-03-12 21:00,1.11848,1.12040,1.11617,1.11676,1897
2020-03-12 22:00,1.11672,1.11894,1.11660,1.11762,5102
2020-03-12 23:00,1.11767,1.11882,1.11742,1.11823,2775
2020-03-13 00:00,1.11822,1.11827,1.11522,1.11661,7651
2020-03-13 01:00,1.11662,1.11884,1.11656,1.11866,4858
2020-03-13 02:00,1.11863,1.12076,1.11766,1.12071,6994
2020-03-13 03:00,1.12071,1.12178,1.11899,1.12132,7903
2020-03-13 04:00,1.12133,1.12213,1.12049,1.12189,4389
2020-03-13 05:00,1.12190,1.12206,1.11948,1.12022,8356
2020-03-13 06:00,1.12023,1.12092,1.11903,1.11979,8752
2020-03-13 07:00,1.11980,1.12081,1.11621,1.11815,14984
2020-03-13 08:00,1.11812,1.12140,1.11755,1.12072,11152
2020-03-13 09:00,1.12074,1.12078,1.11607,1.11649,8107
2020-03-13 10:00,1.11650,1.11729,1.11529,1.11591,8062
2020-03-13 11:00,1.11590,1.11753,1.11395,1.11549,10368
2020-03-13 12:00,1.11545,1.11862,1.11090,1.11101,19371
2020-03-13 13:00,1.11100,1.11272,1.11031,1.11237,20933
2020-03-13 14:00,1.11236,1.11332,1.10977,1.11078,19362
2020-03-13 15:00,1.11078,1.11199,1.10664,1.10696,13544
2020-03-13 16:00,1.10697,1.10875,1.10550,1.10809,17855
2020-03-13 17:00,1.10809,1.11068,1.10574,1.10804,13090
2020-03-13 18:00,1.10804,1.11017,1.10626,1.10688,11278
2020-03-13 19:00,1.10687,1.11151,1.10572,1.11135,7808
2020-03-13 20:00,1.11136,1.11174,1.10800,1.10992,4811
2020-03-15 21:00,1.10705,1.11996,1.10705,1.11900,1056
2020-03-15 22:00,1.11900,1.11985,1.11408,1.11570,14283
2020-03-15 23:00,1.11570,1.11941,1.11501,1.11560,15389
2020-03-16 00:00,1.11560,1.11689,1.11160,1.11177,13247
2020-03-16 01:00,1.11177,1.11220,1.10849,1.11014,11031
2020-03-16 02:00,1.11019,1.11079,1.10887,1.11029,3899
2020-03-16 03:00,1.11027,1.11290,1.10905,1.11242,5097
2020-03-16 04:00,1.11242,1.11337,1.11090,1.11333,2795
2020-03-16 05:00,1.11331,1.11342,1.11084,1.11185,5190
2020-03-16 06:00,1.11185,1.11534,1.11168,1.11396,11758
2020-03-16 07:00,1.11395,1.11814,1.11284,1.11761,16590
2020-03-16 08:00,1.11762,1.12295,1.11677,1.12256,18529
2020-03-16 09:00,1.12260,1.12366,1.11900,1.11927,13822
2020-03-16 10:00,1.11930,1.12084,1.11421,1.11654,14856
2020-03-16 11:00,1.11655,1.11859,1.11505,1.11857,13121
2020-03-16 12:00,1.11860,1.12004,1.11545,1.11659,22414
2020-03-16 13:00,1.11660,1.11681,1.11099,1.11489,27348
2020-03-16 14:00,1.11487,1.11595,1.11012,1.11023,21070
2020-03-16 15:00,1.11022,1.11450,1.10942,1.11371,12258
2020-03-16 16:00,1.11366,1.11629,1.11363,1.11612,11652
2020-03-16 17:00,1.11612,1.11774,1.11453,1.11589,16154
2020-03-16 18:00,1.11588,1.11773,1.11509,1.11701,9963
2020-03-16 19:00,1.11701,1.11754,1.11522,1.11753,13485
2020-03-16 20:00,1.11753,1.11862,1.11674,1.11820,2567
2020-03-16 21:00,1.11820,1.11825,1.11582,1.11788,686
2020-03-16 22:00,1.11788,1.11797,1.11647,1.11675,4454
2020-03-16 23:00,1.11678,1.11758,1.11583,1.11633,6560
2020-03-17 00:00,1.11632,1.11723,1.11594,1.11713,8844
2020-03-17 01:00,1.11713,1.11731,1.11600,1.11692,16656
2020-03-17 02:00,1.11690,1.11891,1.11654,1.11736,9922
2020-03-17 03:00,1.11736,1.11857,1.11683,1.11789,9460
2020-03-17 04:00,1.11790,1.11853,1.11756,1.11792,7263
2020-03-17 05:00,1.11792,1.11811,1.11679,1.11684,4268
2020-03-17 06:00,1.11683,1.11743,1.11573,1.11601,12193
2020-03-17 07:00,1.11602,1.11615,1.11286,1.11372,14483
2020-03-17 08:00,1.11376,1.11452,1.11100,1.11108,14130
2020-03-17 09:00,1.11108,1.11188,1.10919,1.10937,12214
2020-03-17 10:00,1.10937,1.10948,1.10250,1.10281,10246
2020-03-17 11:00,1.10281,1.10390,1.10001,1.10126,9786
2020-03-17 12:00,1.10126,1.10177,1.09729,1.09885,18984
2020-03-17 13:00,1.09886,1.10108,1.09765,1.09946,14699
2020-03-17 14:00,1.09949,1.10149,1.09550,1.09705,30592
2020-03-17 15:00,1.09707,1.09921,1.09580,1.09710,20461
2020-03-17 16:00,1.09710,1.09990,1.09637,1.09661,15972
2020-03-17 17:00,1.09661,1.09892,1.09584,1.09883,13609
2020-03-17 18:00,1.09883,1.10202,1.09804,1.09998,9296
2020-03-17 19:00,1.10002,1.10121,1.09834,1.10015,8949
2020-03-17 20:00,1.10017,1.10109,1.09886,1.09971,3901
2020-03-17 21:00,1.09971,1.10100,1.09932,1.10076,873
2020-03-17 22:00,1.10076,1.10228,1.10056,1.10152,3911
2020-03-17 23:00,1.10151,1.10227,1.10110,1.10160,6386
2020-03-18 00:00,1.10161,1.10169,1.09907,1.09923,8921
2020-03-18 01:00,1.09922,1.10090,1.09847,1.10007,7382
2020-03-18 02:00,1.10007,1.10195,1.09989,1.10107,5583
2020-03-18 03:00,1.10107,1.10281,1.10106,1.10275,11025
2020-03-18 04:00,1.10275,1.10329,1.10245,1.10306,5045
2020-03-18 05:00,1.10306,1.10451,1.10304,1.10391,4766
2020-03-18 06:00,1.10392,1.10392,1.10023,1.10033,10524
2020-03-18 07:00,1.10033,1.10183,1.09664,1.09680,16065
2020-03-18 08:00,1.09681,1.09931,1.09556,1.09722,18415
2020-03-18 09:00,1.09722,1.10165,1.09713,1.09950,14571
2020-03-18 10:00,1.09950,1.10176,1.09912,1.10000,21510
2020-03-18 11:00,1.09999,1.10052,1.09681,1.09769,15409
2020-03-18 12:00,1.09771,1.09848,1.09280,1.09299,46577
2020-03-18 13:00,1.09300,1.09467,1.08948,1.09083,20992
2020-03-18 14:00,1.09086,1.09281,1.08625,1.08679,17739
2020-03-18 15:00,1.08678,1.08779,1.08308,1.08326,19333
2020-03-18 16:00,1.08326,1.08511,1.08071,1.08090,17667
2020-03-18 17:00,1.08090,1.08523,1.08016,1.08477,12926
2020-03-18 18:00,1.08478,1.08884,1.08199,1.08718,16191
2020-03-18 19:00,1.08721,1.09001,1.08529,1.08986,12842
2020-03-18 20:00,1.08984,1.09190,1.08968,1.09120,5386
2020-03-18 21:00,1.09120,1.09166,1.09069,1.09126,1994
2020-03-18 22:00,1.09126,1.09351,1.09023,1.09325,3771
2020-03-18 23:00,1.09331,1.09818,1.09312,1.09442,8851
2020-03-19 00:00,1.09442,1.09490,1.08978,1.09001,12278
2020-03-19 01:00,1.09001,1.09202,1.08858,1.09086,9089
2020-03-19 02:00,1.09085,1.09184,1.08773,1.08809,8565
2020-03-19 03:00,1.08810,1.09128,1.08792,1.08970,6601
2020-03-19 04:00,1.08973,1.09066,1.08866,1.08961,4658
2020-03-19 05:00,1.08961,1.09071,1.08942,1.09013,4200
2020-03-19 06:00,1.09013,1.09475,1.08994,1.09247,9859
2020-03-19 07:00,1.09247,1.09363,1.08450,1.08477,24335
2020-03-19 08:00,1.08477,1.08899,1.08132,1.08375,13633
2020-03-19 09:00,1.08374,1.08686,1.08190,1.08235,8933
2020-03-19 10:00,1.08235,1.08263,1.07823,1.07824,7644
2020-03-19 11:00,1.07825,1.08053,1.07319,1.07495,13209
2020-03-19 12:00,1.07495,1.08394,1.07259,1.07986,24433
2020-03-19 13:00,1.07986,1.08342,1.07827,1.08032,26182
2020-03-19 14:00,1.08034,1.08182,1.07821,1.07950,21908
2020-03-19 15:00,1.07952,1.08003,1.06950,1.06995,22794
2020-03-19 16:00,1.06993,1.07155,1.06606,1.06631,23453
2020-03-19 17:00,1.06628,1.07047,1.06550,1.06837,16012
2020-03-19 18:00,1.06837,1.06980,1.06575,1.06674,14288
2020-03-19 19:00,1.06673,1.06918,1.06601,1.06797,12492
2020-03-19 20:00,1.06789,1.07057,1.06755,1.06911,3924
2020-03-19 21:00,1.06913,1.06974,1.06543,1.06620,1069
2020-03-19 22:00,1.06614,1.06698,1.06544,1.06643,3875
2020-03-19 23:00,1.06645,1.06682,1.06542,1.06544,6396
2020-03-20 00:00,1.06543,1.06738,1.06527,1.06637,12918
2020-03-20 01:00,1.06640,1.07438,1.06629,1.07192,13442
2020-03-20 02:00,1.07193,1.07492,1.07083,1.07346,14550
2020-03-20 03:00,1.07347,1.07444,1.07161,1.07349,9803
2020-03-20 04:00,1.07348,1.07646,1.07272,1.07646,13589
2020-03-20 05:00,1.07650,1.07688,1.07418,1.07527,15606
2020-03-20 06:00,1.07527,1.07798,1.07414,1.07592,17044
2020-03-20 07:00,1.07592,1.08309,1.07429,1.08138,19893
2020-03-20 08:00,1.08140,1.08142,1.07745,1.07872,19684
2020-03-20 09:00,1.07874,1.07906,1.07144,1.07209,15149
2020-03-20 10:00,1.07210,1.07581,1.07060,1.07367,16655
2020-03-20 11:00,1.07367,1.07399,1.06964,1.07106,13929
2020-03-20 12:00,1.07111,1.07602,1.07010,1.07094,19709
2020-03-20 13:00,1.07092,1.07201,1.06774,1.06929,29090
2020-03-20 14:00,1.06930,1.07496,1.06906,1.07200,38477
2020-03-20 15:00,1.07200,1.07482,1.06634,1.06842,35592
2020-03-20 16:00,1.06840,1.07140,1.06542,1.06606,78291
2020-03-20 17:00,1.06605,1.06951,1.06534,1.06665,31982
2020-03-20 18:00,1.06665,1.06674,1.06382,1.06542,24434
2020-03-20 19:00,1.06546,1.06724,1.06375,1.06655,25055
2020-03-20 20:00,1.06655,1.07002,1.06622,1.06929,5469
2020-03-22 21:00,1.07011,1.07044,1.06925,1.06939,207
2020-03-22 22:00,1.06942,1.07038,1.06357,1.06590,18405
2020-03-22 23:00,1.06588,1.07031,1.06584,1.06886,17426
2020-03-23 00:00,1.06886,1.07056,1.06577,1.06785,14501
2020-03-23 01:00,1.06783,1.07206,1.06687,1.07175,12082
2020-03-23 02:00,1.07175,1.07295,1.07122,1.07290,10264
2020-03-23 03:00,1.07290,1.07299,1.07116,1.07139,14488
2020-03-23 04:00,1.07140,1.07372,1.07139,1.07354,9898
2020-03-23 05:00,1.07358,1.07558,1.07281,1.07498,15903
2020-03-23 06:00,1.07497,1.07684,1.07160,1.07470,9213
2020-03-23 07:00,1.07470,1.07538,1.06892,1.06929,23053
2020-03-23 08:00,1.06927,1.07101,1.06897,1.07079,25112
2020-03-23 09:00,1.07078,1.07079,1.06739,1.06835,21512
2020-03-23 10:00,1.06835,1.06998,1.06671,1.06915,15653
2020-03-23 11:00,1.06915,1.06984,1.06664,1.06852,17321
2020-03-23 12:00,1.06850,1.08022,1.06832,1.07786,67990
2020-03-23 13:00,1.07786,1.08063,1.07348,1.07937,47539
2020-03-23 14:00,1.07935,1.08279,1.07657,1.08040,24289
2020-03-23 15:00,1.08040,1.08124,1.07509,1.07586,25363
2020-03-23 16:00,1.07588,1.07690,1.07235,1.07499,26750
2020-03-23 17:00,1.07498,1.07799,1.07474,1.07509,22400
2020-03-23 18:00,1.07511,1.07542,1.07236,1.07299,14807
2020-03-23 19:00,1.07300,1.07495,1.07232,1.07256,10967
2020-03-23 20:00,1.07256,1.07375,1.07199,1.07239,3573
2020-03-23 21:00,1.07233,1.07340,1.07204,1.07247,853
2020-03-23 22:00,1.07243,1.07519,1.07239,1.07449,2865
2020-03-23 23:00,1.07470,1.07649,1.07434,1.07635,6610
2020-03-24 00:00,1.07633,1.08105,1.07520,1.07957,9717
2020-03-24 01:00,1.07957,1.08227,1.07877,1.07934,10441
2020-03-24 02:00,1.07935,1.08178,1.07910,1.08112,9018
2020-03-24 03:00,1.08112,1.08166,1.07921,1.08003,8103
2020-03-24 04:00,1.08002,1.08087,1.07869,1.07884,7614
2020-03-24 05:00,1.07886,1.07984,1.07757,1.07787,5934
2020-03-24 06:00,1.07786,1.08660,1.07773,1.08342,15311
2020-03-24 07:00,1.08343,1.08468,1.08212,1.08301,17970
2020-03-24 08:00,1.08302,1.08482,1.08079,1.08249,20316
2020-03-24 09:00,1.08249,1.08580,1.08139,1.08537,14110
2020-03-24 10:00,1.08538,1.08845,1.08489,1.08814,13495
2020-03-24 11:00,1.08814,1.08879,1.08491,1.08650,15074
2020-03-24 12:00,1.08649,1.08683,1.08117,1.08222,37288
2020-03-24 13:00,1.08223,1.08537,1.07882,1.08122,34705
2020-03-24 14:00,1.08121,1.08203,1.07690,1.07846,30966
2020-03-24 15:00,1.07845,1.08022,1.07701,1.07948,24005
2020-03-24 16:00,1.07953,1.08210,1.07758,1.07903,21536
2020-03-24 17:00,1.07904,1.07925,1.07531,1.07565,14101
2020-03-24 18:00,1.07566,1.07729,1.07503,1.07586,11564
2020-03-24 19:00,1.07584,1.07740,1.07457,1.07716,8051
2020-03-24 20:00,1.07713,1.07986,1.07654,1.07861,4405
2020-03-24 21:00,1.07861,1.07896,1.07643,1.07829,1502
2020-03-24 22:00,1.07812,1.08150,1.07803,1.08115,3540
2020-03-24 23:00,1.08115,1.08147,1.07969,1.07977,4441
2020-03-25 00:00,1.07978,1.08021,1.07599,1.07870,11358
2020-03-25 01:00,1.07868,1.08088,1.07838,1.08065,8482
2020-03-25 02:00,1.08066,1.08237,1.07988,1.08232,7939
2020-03-25 03:00,1.08232,1.08232,1.08067,1.08090,8680
2020-03-25 04:00,1.08089,1.08132,1.08031,1.08113,8574
2020-03-25 05:00,1.08111,1.08180,1.07922,1.08160,7702
2020-03-25 06:00,1.08163,1.08232,1.08065,1.08159,10351
2020-03-25 07:00,1.08161,1.08404,1.08055,1.08070,12288
2020-03-25 08:00,1.08068,1.08428,1.07928,1.08332,25086
2020-03-25 09:00,1.08333,1.08494,1.08278,1.08431,19833
2020-03-25 10:00,1.08434,1.08478,1.08050,1.08058,21998
2020-03-25 11:00,1.08059,1.08285,1.07995,1.08108,17555
2020-03-25 12:00,1.08109,1.08262,1.07994,1.08198,21272
2020-03-25 13:00,1.08199,1.08323,1.07972,1.07987,21146
2020-03-25 14:00,1.07986,1.08149,1.07968,1.08053,17928
2020-03-25 15:00,1.08054,1.08385,1.07848,1.08350,16456
2020-03-25 16:00,1.08350,1.08572,1.08271,1.08500,17541
2020-03-25 17:00,1.08499,1.08692,1.08405,1.08604,13122
2020-03-25 18:00,1.08605,1.08815,1.08563,1.08664,8533
2020-03-25 19:00,1.08665,1.08891,1.08662,1.08837,9691
2020-03-25 20:00,1.08836,1.08938,1.08792,1.08812,2479
2020-03-25 21:00,1.08812,1.08838,1.08723,1.08796,1783
2020-03-25 22:00,1.08797,1.08898,1.08698,1.08811,3314
2020-03-25 23:00,1.08813,1.08891,1.08773,1.08884,3423
2020-03-26 00:00,1.08882,1.09336,1.08742,1.09215,8383
2020-03-26 01:00,1.09216,1.09217,1.09006,1.09066,6652
2020-03-26 02:00,1.09066,1.09143,1.08919,1.09143,4881
2020-03-26 03:00,1.09143,1.09196,1.09085,1.09169,5401
2020-03-26 04:00,1.09169,1.09192,1.09062,1.09062,3313
2020-03-26 05:00,1.09062,1.09196,1.09051,1.09090,4508
2020-03-26 06:00,1.09089,1.09152,1.08967,1.09007,4575
2020-03-26 07:00,1.09005,1.09289,1.08979,1.09248,15664
2020-03-26 08:00,1.09248,1.09446,1.09153,1.09379,20855
2020-03-26 09:00,1.09377,1.09509,1.09260,1.09461,17007
2020-03-26 10:00,1.09461,1.09570,1.09372,1.09536,11543
2020-03-26 11:00,1.09536,1.09782,1.09535,1.09594,15973
2020-03-26 12:00,1.09593,1.09767,1.09273,1.09719,28504
2020-03-26 13:00,1.09722,1.09897,1.09488,1.09749,28227
2020-03-26 14:00,1.09749,1.09924,1.09530,1.09914,23963
2020-03-26 15:00,1.09915,1.10285,1.09861,1.10245,21823
2020-03-26 16:00,1.10246,1.10446,1.10081,1.10435,17495
2020-03-26 17:00,1.10433,1.10441,1.10197,1.10242,13003
2020-03-26 18:00,1.10241,1.10427,1.10184,1.10424,10528
2020-03-26 19:00,1.10422,1.10539,1.10258,1.10535,7225
2020-03-26 20:00,1.10534,1.10587,1.10300,1.10302,4135
2020-03-26 21:00,1.10298,1.10324,1.10230,1.10291,2088
2020-03-26 22:00,1.10292,1.10407,1.10229,1.10344,2255
2020-03-26 23:00,1.10349,1.10589,1.10347,1.10475,3331
2020-03-27 00:00,1.10475,1.10482,1.10249,1.10375,5327
2020-03-27 01:00,1.10375,1.10484,1.10301,1.10307,5342
2020-03-27 02:00,1.10306,1.10642,1.10279,1.10640,4230
2020-03-27 03:00,1.10637,1.10868,1.10584,1.10790,6527
2020-03-27 04:00,1.10789,1.10790,1.10579,1.10582,5131
2020-03-27 05:00,1.10584,1.10738,1.10550,1.10727,3939
2020-03-27 06:00,1.10725,1.10739,1.10352,1.10474,6462
2020-03-27 07:00,1.10475,1.10543,1.10082,1.10215,12934
2020-03-27 08:00,1.10216,1.10403,1.10010,1.10116,17727
2020-03-27 09:00,1.10117,1.10189,1.09933,1.10020,15400
2020-03-27 10:00,1.10024,1.10198,1.09905,1.10156,15460
2020-03-27 11:00,1.10157,1.10314,1.10040,1.10061,13365
2020-03-27 12:00,1.10065,1.10136,1.09761,1.09859,13167
2020-03-27 13:00,1.09860,1.09876,1.09533,1.09819,19064
2020-03-27 14:00,1.09819,1.10102,1.09792,1.10058,19940
2020-03-27 15:00,1.10059,1.10595,1.09998,1.10587,21917
2020-03-27 16:00,1.10590,1.10916,1.10525,1.10783,19991
2020-03-27 17:00,1.10783,1.11021,1.10641,1.10982,16894
2020-03-27 18:00,1.10981,1.11219,1.10910,1.11182,10970
2020-03-27 19:00,1.11181,1.11293,1.11140,1.11227,11973
2020-03-27 20:00,1.11226,1.11473,1.11201,1.11379,5029
2020-03-29 21:00,1.11172,1.11285,1.11083,1.11205,355
2020-03-29 22:00,1.11205,1.11281,1.11067,1.11096,4074
2020-03-29 23:00,1.11098,1.11440,1.11049,1.11361,3886
2020-03-30 00:00,1.11361,1.11383,1.10897,1.11047,4957
2020-03-30 01:00,1.11049,1.11171,1.10919,1.10954,3781
2020-03-30 02:00,1.10955,1.10967,1.10853,1.10929,3549
2020-03-30 03:00,1.10929,1.10929,1.10792,1.10803,2605
2020-03-30 04:00,1.10803,1.10863,1.10685,1.10809,3724
2020-03-30 05:00,1.10811,1.11024,1.10700,1.11005,4887
2020-03-30 06:00,1.11005,1.11060,1.10606,1.10619,10511
2020-03-30 07:00,1.10619,1.10886,1.10603,1.10825,15719
2020-03-30 08:00,1.10826,1.10916,1.10676,1.10916,13860
2020-03-30 09:00,1.10916,1.10958,1.10651,1.10694,12107
2020-03-30 10:00,1.10695,1.10731,1.10561,1.10675,8903
2020-03-30 11:00,1.10674,1.10711,1.10454,1.10604,10744
2020-03-30 12:00,1.10603,1.10623,1.10126,1.10153,12304
2020-03-30 13:00,1.10154,1.10362,1.10100,1.10314,16337
2020-03-30 14:00,1.10314,1.10436,1.10194,1.10294,19327
2020-03-30 15:00,1.10292,1.10459,1.10113,1.10170,13161
2020-03-30 16:00,1.10169,1.10250,1.10109,1.10193,8490
2020-03-30 17:00,1.10194,1.10240,1.10115,1.10185,5359
2020-03-30 18:00,1.10184,1.10417,1.10165,1.10266,6305
2020-03-30 19:00,1.10268,1.10533,1.10255,1.10528,6422
2020-03-30 20:00,1.10528,1.10556,1.10363,1.10427,3224
2020-03-30 21:00,1.10427,1.10545,1.10247,1.10439,2766
2020-03-30 22:00,1.10445,1.10506,1.10392,1.10414,2258
2020-03-30 23:00,1.10413,1.10416,1.10242,1.10290,2051
2020-03-31 00:00,1.10289,1.10427,1.09832,1.10131,6203
2020-03-31 01:00,1.10131,1.10249,1.10004,1.10159,7702
2020-03-31 02:00,1.10158,1.10318,1.10115,1.10258,3261
2020-03-31 03:00,1.10258,1.10331,1.10185,1.10265,3259
2020-03-31 04:00,1.10262,1.10277,1.10139,1.10160,2772
2020-03-31 05:00,1.10160,1.10199,1.10075,1.10181,3196
2020-03-31 06:00,1.10181,1.10250,1.09908,1.10013,7471
2020-03-31 07:00,1.10013,1.10063,1.09910,1.09962,13060
2020-03-31 08:00,1.09961,1.10023,1.09783,1.09787,15471
2020-03-31 09:00,1.09788,1.09901,1.09666,1.09762,16647
2020-03-31 10:00,1.09761,1.09803,1.09476,1.09488,15642
2020-03-31 11:00,1.09488,1.09599,1.09265,1.09519,19152
2020-03-31 12:00,1.09520,1.09791,1.09440,1.09719,27003
2020-03-31 13:00,1.09720,1.09762,1.09528,1.09529,23207
2020-03-31 14:00,1.09531,1.09945,1.09426,1.09708,39335
2020-03-31 15:00,1.09712,1.10272,1.09677,1.10140,32715
2020-03-31 16:00,1.10141,1.10182,1.09672,1.09709,19647
2020-03-31 17:00,1.09709,1.10096,1.09649,1.10022,19463
2020-03-31 18:00,1.10022,1.10216,1.09958,1.10196,15481
